Row ID,State,Category,Sub-Category,Sales,Quantity,Profit
1998,Virginia,Office Supplies,Labels,15,4,7.2
1999,Virginia,Technology,Phones,161.61,1,42.0186
2000,Virginia,Technology,Phones,144.95,5,42.0355
2001,California,Technology,Accessories,199.95,5,21.9945
2002,California,Office Supplies,Art,41.86,7,14.2324
2003,Kentucky,Office Supplies,Storage,95.94,3,9.594
2004,Kentucky,Furniture,Chairs,304.45,5,76.1125
2005,Texas,Office Supplies,Binders,11.364,3,-17.046
2006,Missouri,Office Supplies,Art,29.68,7,11.5752
2007,Missouri,Technology,Accessories,47.53,7,16.1602
2008,Illinois,Furniture,Bookcases,183.372,2,-36.6744
2009,Tennessee,Office Supplies,Art,4.224,3,0.4752
2010,Tennessee,Office Supplies,Appliances,333.056,2,29.1424
2011,Tennessee,Office Supplies,Paper,24.896,4,7.78
2012,Texas,Technology,Accessories,159.984,2,35.9964
2013,Texas,Office Supplies,Storage,46.344,3,4.6344
2014,Alabama,Furniture,Chairs,350.98,1,84.2352
2015,Alabama,Office Supplies,Paper,13.08,2,6.0168
2016,Alabama,Office Supplies,Storage,900.08,4,117.0104
2017,California,Office Supplies,Binders,17.568,2,6.3684
2018,California,Office Supplies,Labels,14.62,2,6.8714
2019,California,Office Supplies,Supplies,33.36,4,8.6736
2020,California,Office Supplies,Paper,40.14,6,19.6686
2021,Rhode Island,Office Supplies,Storage,1606.23,9,481.869
2022,Rhode Island,Office Supplies,Paper,17.04,3,7.668
2023,Rhode Island,Office Supplies,Binders,49.53,3,23.7744
2024,Rhode Island,Furniture,Chairs,872.32,4,244.2496
2025,California,Office Supplies,Binders,239.12,5,77.714
2026,Washington,Furniture,Bookcases,141.96,2,39.7488
2027,California,Office Supplies,Binders,33.024,2,11.5584
2028,California,Office Supplies,Binders,67.136,4,23.4976
2029,Massachusetts,Office Supplies,Binders,14.73,3,6.9231
2030,Massachusetts,Office Supplies,Storage,104.9,5,25.176
2031,Massachusetts,Office Supplies,Binders,61.04,4,30.52
2032,Massachusetts,Office Supplies,Paper,10.95,3,5.1465
2033,Texas,Office Supplies,Paper,9.392,2,3.2872
2034,Texas,Office Supplies,Art,9.328,1,0.8162
2035,Minnesota,Office Supplies,Binders,8.26,2,3.8822
2036,Minnesota,Furniture,Chairs,269.97,3,51.2943
2037,Montana,Office Supplies,Paper,29.04,3,13.9392
2038,Montana,Office Supplies,Labels,14.62,2,6.8714
2039,Arizona,Office Supplies,Paper,11.952,3,4.3326
2040,Arizona,Office Supplies,Binders,4.536,7,-3.3264
2041,Arizona,Office Supplies,Binders,9.156,2,-6.104
2042,Arizona,Furniture,Furnishings,75.36,5,20.724
2043,California,Office Supplies,Binders,57.504,6,20.1264
2044,Ohio,Office Supplies,Art,38.864,7,7.7728
2045,Texas,Office Supplies,Paper,15.552,3,5.4432
2046,New Jersey,Office Supplies,Appliances,162.64,2,45.5392
2047,New Jersey,Technology,Phones,597,3,280.59
2048,New Jersey,Office Supplies,Paper,55.48,1,26.6304
2049,Pennsylvania,Furniture,Furnishings,289.8,7,36.225
2050,Pennsylvania,Office Supplies,Binders,2.502,3,-2.0016
2051,Pennsylvania,Office Supplies,Binders,6.48,4,-4.752
2052,Pennsylvania,Furniture,Chairs,341.488,8,-73.176
2053,Pennsylvania,Office Supplies,Art,11.12,5,0.834
2054,Pennsylvania,Furniture,Furnishings,25.344,6,3.4848
2055,Indiana,Furniture,Furnishings,17.31,3,5.193
2056,Michigan,Technology,Accessories,199.95,5,63.984
2057,Michigan,Furniture,Chairs,1586.69,7,412.5394
2058,Michigan,Technology,Accessories,84.99,1,30.5964
2059,Michigan,Furniture,Tables,411.8,2,70.006
2060,California,Office Supplies,Fasteners,11.34,3,5.2164
2061,California,Office Supplies,Storage,80.3,5,20.878
2062,California,Office Supplies,Binders,15.968,2,5.3892
2063,California,Office Supplies,Paper,64.74,13,30.4278
2064,California,Office Supplies,Binders,19.296,3,6.03
2065,California,Office Supplies,Storage,405.64,4,12.1692
2066,California,Furniture,Chairs,146.352,3,-9.147
2067,California,Technology,Accessories,251.91,9,47.8629
2068,California,Office Supplies,Art,12.39,3,3.717
2069,California,Technology,Accessories,199.96,4,69.986
2070,California,Furniture,Tables,710.832,3,-97.7394
2071,Pennsylvania,Office Supplies,Binders,1.941,1,-1.294
2072,California,Furniture,Chairs,283.92,5,-46.137
2073,Washington,Office Supplies,Binders,7.312,2,2.5592
2074,California,Technology,Accessories,59.97,3,13.7931
2075,California,Technology,Phones,761.544,7,66.6351
2076,California,Furniture,Furnishings,58.2,3,28.518
2077,Maryland,Office Supplies,Paper,39.9,5,19.95
2078,Maryland,Office Supplies,Appliances,90.86,7,26.3494
2079,Maryland,Office Supplies,Paper,94.85,5,45.528
2080,Arizona,Office Supplies,Paper,106.232,7,37.1812
2081,Arizona,Technology,Phones,111.984,2,11.1984
2082,Arizona,Furniture,Furnishings,7.712,2,1.7352
2083,California,Office Supplies,Paper,37.44,6,16.848
2084,Texas,Office Supplies,Labels,23.68,2,8.88
2085,New York,Office Supplies,Labels,122.12,4,56.1752
2086,New York,Office Supplies,Labels,18.45,5,8.6715
2087,New York,Office Supplies,Storage,324.9,5,38.988
2088,New York,Office Supplies,Paper,146.73,3,68.9631
2089,New York,Office Supplies,Fasteners,3.96,2,1.4652
2090,California,Office Supplies,Labels,5.76,2,2.6496
2091,Delaware,Office Supplies,Binders,26.55,3,13.0095
2092,Delaware,Furniture,Tables,310.443,3,-48.7839
2093,Minnesota,Furniture,Chairs,479.9,5,81.583
2094,New Mexico,Office Supplies,Supplies,12.88,1,0.3864
2095,North Carolina,Office Supplies,Art,13.12,5,1.476
2096,Mississippi,Office Supplies,Binders,511.84,8,240.5648
2097,Mississippi,Office Supplies,Art,91.96,4,25.7488
2098,Mississippi,Office Supplies,Art,8.34,3,2.1684
2099,Oregon,Office Supplies,Storage,37.68,3,2.355
2100,Oregon,Technology,Accessories,279.944,7,80.4839
2101,Colorado,Office Supplies,Storage,636.408,3,-15.9102
2102,Colorado,Office Supplies,Art,83.168,4,9.3564
2103,Arizona,Furniture,Chairs,259.136,4,-25.9136
2104,New York,Office Supplies,Paper,221.92,4,106.5216
2105,New York,Technology,Accessories,26,2,11.7
2106,Florida,Office Supplies,Paper,15.552,3,5.4432
2107,Texas,Office Supplies,Binders,0.876,1,-1.4016
2108,California,Office Supplies,Paper,19.98,1,9.3906
2109,California,Office Supplies,Binders,398.352,3,124.485
2110,California,Office Supplies,Art,5.04,3,1.26
2111,California,Office Supplies,Fasteners,17.45,5,8.027
2112,California,Furniture,Chairs,323.136,4,20.196
2113,California,Office Supplies,Supplies,29.7,3,8.019
2114,California,Technology,Phones,1295.84,4,145.782
2115,California,Office Supplies,Storage,46.84,2,12.6468
2116,California,Furniture,Bookcases,425.833,1,20.0392
2117,New York,Furniture,Tables,209.67,1,-13.978
2118,California,Office Supplies,Paper,159.88,7,73.5448
2119,Washington,Office Supplies,Paper,5.28,1,2.376
2120,Washington,Office Supplies,Binders,895.92,5,302.373
2121,Florida,Office Supplies,Binders,2.808,3,-1.9656
2122,California,Furniture,Chairs,215.976,3,-2.6997
2123,Michigan,Furniture,Bookcases,241.96,2,41.1332
2124,Michigan,Office Supplies,Labels,27.72,9,13.3056
2125,Pennsylvania,Office Supplies,Envelopes,104.68,5,35.3295
2126,Pennsylvania,Technology,Phones,62.958,7,9.4437
2127,Pennsylvania,Technology,Accessories,86.376,3,1.0797
2128,Pennsylvania,Furniture,Furnishings,64.944,3,6.4944
2129,Pennsylvania,Office Supplies,Paper,20.736,4,7.2576
2130,New Hampshire,Office Supplies,Appliances,33.28,4,9.3184
2131,New Hampshire,Office Supplies,Art,38.52,9,11.9412
2132,New Hampshire,Furniture,Furnishings,139.86,7,60.1398
2133,New York,Office Supplies,Paper,19.65,3,9.039
2134,Pennsylvania,Office Supplies,Binders,152.991,3,-122.3928
2135,Pennsylvania,Office Supplies,Fasteners,10.584,7,-2.3814
2136,Pennsylvania,Technology,Phones,94.92,4,15.82
2137,Texas,Furniture,Furnishings,14.76,5,-11.439
2138,Texas,Office Supplies,Binders,3.656,4,-5.8496
2139,New York,Office Supplies,Paper,146.82,3,73.41
2140,New York,Office Supplies,Binders,149.544,9,50.4711
2141,New York,Office Supplies,Supplies,17.14,2,4.4564
2142,New York,Furniture,Tables,991.764,3,-347.1174
2143,Pennsylvania,Office Supplies,Paper,30.48,6,9.906
2144,Pennsylvania,Technology,Phones,23.988,2,-4.7976
2145,Pennsylvania,Office Supplies,Fasteners,16.688,7,5.4236
2146,Pennsylvania,Furniture,Chairs,422.058,3,-18.0882
2147,Pennsylvania,Office Supplies,Binders,38.088,4,-27.9312
2148,Pennsylvania,Office Supplies,Storage,254.352,6,-50.8704
2149,California,Furniture,Furnishings,43.31,1,4.331
2150,New York,Technology,Phones,84.95,5,22.087
2151,Texas,Furniture,Chairs,233.058,3,-53.2704
2152,Missouri,Technology,Accessories,111.79,7,43.5981
2153,Massachusetts,Office Supplies,Paper,14.94,3,7.0218
2154,New York,Office Supplies,Binders,14.16,2,5.133
2155,Texas,Furniture,Furnishings,22.608,3,-10.1736
2156,California,Office Supplies,Fasteners,21.48,6,10.74
2157,Minnesota,Office Supplies,Storage,501.81,3,0
2158,Minnesota,Office Supplies,Storage,161.94,3,9.7164
2159,Florida,Office Supplies,Art,17.856,4,2.0088
2160,Illinois,Office Supplies,Binders,8.808,3,-14.9736
2161,Ohio,Furniture,Furnishings,79.384,1,29.769
2162,California,Office Supplies,Art,34.58,1,10.0282
2163,California,Office Supplies,Paper,314.55,3,150.984
2164,Texas,Technology,Accessories,191.976,3,23.997
2165,Texas,Office Supplies,Paper,8.288,2,3.0044
2166,Texas,Furniture,Furnishings,139.92,5,-150.414
2167,Texas,Office Supplies,Art,15.872,1,1.1904
2168,Texas,Office Supplies,Binders,6.286,7,-11.0005
2169,Ohio,Office Supplies,Art,14.016,3,1.752
2170,Ohio,Technology,Accessories,71.976,3,-8.997
2171,Ohio,Technology,Phones,107.982,3,-26.9955
2172,Texas,Furniture,Chairs,305.312,2,-8.7232
2173,California,Office Supplies,Binders,19.752,3,6.9132
2174,Texas,Office Supplies,Binders,9.264,3,-13.896
2175,Texas,Office Supplies,Storage,61.792,4,6.1792
2176,Utah,Office Supplies,Paper,45.68,2,21.0128
2177,Utah,Office Supplies,Paper,60.12,9,28.8576
2178,Utah,Office Supplies,Binders,41.72,5,13.0375
2179,Utah,Office Supplies,Paper,71.6,8,32.936
2180,New York,Office Supplies,Binders,85.232,7,30.8966
2181,New York,Office Supplies,Labels,44.4,3,22.2
2182,New York,Furniture,Chairs,442.764,4,59.0352
2183,New York,Technology,Machines,3999.95,5,1159.9855
2184,New York,Technology,Accessories,199.95,5,21.9945
2185,New York,Furniture,Furnishings,63.68,8,28.0192
2186,California,Office Supplies,Binders,54.896,2,18.5274
2187,Alabama,Technology,Accessories,29,2,7.25
2188,Indiana,Office Supplies,Envelopes,70.08,6,35.04
2189,Indiana,Furniture,Furnishings,121.3,2,25.473
2190,Indiana,Technology,Phones,1454.49,9,378.1674
2191,California,Office Supplies,Appliances,60.81,3,17.0268
2192,Washington,Office Supplies,Binders,153.552,3,51.8238
2193,Washington,Office Supplies,Appliances,65.34,3,22.869
2194,Washington,Office Supplies,Paper,123.92,4,55.764
2195,Washington,Office Supplies,Appliances,35.1,3,12.285
2196,Washington,Technology,Accessories,44.75,5,8.5025
2197,Tennessee,Office Supplies,Art,4.704,2,0.4116
2198,Alabama,Office Supplies,Art,14.67,3,3.9609
2199,Pennsylvania,Office Supplies,Paper,15.552,3,5.4432
2200,Pennsylvania,Office Supplies,Paper,5.232,1,1.7004
2201,Arkansas,Furniture,Furnishings,22.2,6,9.102
2202,Arkansas,Technology,Phones,881.93,7,229.3018
2203,Washington,Office Supplies,Binders,6.096,2,2.1336
2204,Washington,Furniture,Furnishings,191.82,3,74.8098
2205,Pennsylvania,Furniture,Furnishings,20.104,1,1.7591
2206,Tennessee,Office Supplies,Art,67.56,3,8.445
2207,Illinois,Office Supplies,Binders,29.932,7,-46.3946
2208,Illinois,Technology,Phones,38.272,4,3.8272
2209,New York,Office Supplies,Art,16.52,4,7.5992
2210,Connecticut,Technology,Phones,832.93,7,233.2204
2211,Connecticut,Office Supplies,Binders,43.8,10,21.024
2212,Michigan,Office Supplies,Appliances,167.292,6,29.7408
2213,New York,Furniture,Furnishings,27.42,1,11.2422
2214,California,Office Supplies,Binders,1.44,1,0.504
2215,California,Office Supplies,Binders,61.776,13,20.8494
2216,California,Office Supplies,Appliances,241.96,2,60.49
2217,California,Furniture,Chairs,108.608,4,9.5032
2218,Florida,Office Supplies,Art,2.816,2,0.9856
2219,California,Office Supplies,Binders,9.984,4,3.6192
2220,California,Office Supplies,Storage,14.98,1,4.1944
2221,California,Technology,Phones,1145.6,4,100.24
2222,Ohio,Technology,Phones,485.94,2,-89.089
2223,Ohio,Office Supplies,Art,37.376,8,4.672
2224,Ohio,Furniture,Chairs,70.686,1,-24.2352
2225,Pennsylvania,Office Supplies,Paper,54.816,3,17.8152
2226,Colorado,Furniture,Bookcases,72.294,1,-98.8018
2227,Texas,Office Supplies,Fasteners,2.896,2,0.4706
2228,Texas,Technology,Phones,124.792,1,15.599
2229,New York,Furniture,Tables,330.588,1,-115.7058
2230,California,Office Supplies,Binders,673.568,2,252.588
2231,California,Office Supplies,Appliances,52.98,2,14.8344
2232,Indiana,Furniture,Furnishings,526.45,5,31.587
2233,Illinois,Office Supplies,Storage,228.92,5,14.3075
2234,Oregon,Technology,Phones,319.968,4,35.9964
2235,Vermont,Technology,Accessories,205.03,7,67.6599
2236,Indiana,Office Supplies,Storage,190.86,2,11.4516
2237,Indiana,Office Supplies,Art,24.32,8,8.2688
2238,Utah,Office Supplies,Supplies,44.4,5,12.432
2239,Illinois,Furniture,Furnishings,44.4,2,-52.17
2240,California,Office Supplies,Binders,1016.792,1,381.297
2241,California,Office Supplies,Binders,38.136,7,13.3476
2242,Pennsylvania,Technology,Phones,494.982,3,-115.4958
2243,California,Office Supplies,Storage,56.56,2,15.2712
2244,California,Office Supplies,Art,5.56,2,1.4456
2245,California,Office Supplies,Fasteners,9.02,2,3.5178
2246,California,Office Supplies,Appliances,8.62,1,2.2412
2247,California,Technology,Phones,659.976,3,49.4982
2248,California,Office Supplies,Paper,13.36,2,6.4128
2249,California,Office Supplies,Binders,41.72,5,13.0375
2250,California,Office Supplies,Binders,11.52,5,4.176
2251,California,Office Supplies,Appliances,541.44,6,157.0176
2252,California,Office Supplies,Paper,19.44,3,9.3312
2253,California,Office Supplies,Paper,143.7,3,68.976
2254,California,Office Supplies,Appliances,43.26,3,14.2758
2255,California,Office Supplies,Appliances,43.56,2,15.246
2256,Maine,Technology,Phones,437.85,3,131.355
2257,Maine,Furniture,Furnishings,109.48,2,33.9388
2258,California,Furniture,Chairs,1212.96,7,90.972
2259,California,Office Supplies,Paper,18.54,2,8.7138
2260,California,Office Supplies,Fasteners,5,1,2.4
2261,California,Technology,Accessories,371.97,3,66.9546
2262,New York,Technology,Accessories,166.24,1,24.936
2263,Virginia,Furniture,Bookcases,359.97,3,79.1934
2264,Georgia,Technology,Accessories,499.98,2,114.9954
2265,Georgia,Office Supplies,Paper,5.28,1,2.376
2266,Georgia,Office Supplies,Binders,8.26,2,3.8822
2267,North Carolina,Office Supplies,Paper,7.968,2,2.6892
2268,Washington,Office Supplies,Paper,12.96,2,6.3504
2269,New York,Office Supplies,Paper,6.48,1,3.1104
2270,New York,Office Supplies,Binders,6.984,1,2.3571
2271,Florida,Office Supplies,Art,47.96,5,4.1965
2272,Washington,Office Supplies,Storage,199.74,6,47.9376
2273,California,Furniture,Furnishings,435.26,7,95.7572
2274,California,Technology,Copiers,1119.984,2,377.9946
2275,California,Furniture,Tables,143.432,1,3.5858
2276,California,Furniture,Chairs,122.352,3,13.7646
2277,Mississippi,Office Supplies,Storage,306.2,5,0
2278,Mississippi,Furniture,Tables,85.98,1,22.3548
2279,Mississippi,Technology,Accessories,223.96,4,53.7504
2280,Washington,Furniture,Chairs,97.568,2,-6.098
2281,Washington,Furniture,Chairs,614.272,8,-23.0352
2282,Washington,Furniture,Bookcases,199.98,2,37.9962
2283,Connecticut,Office Supplies,Paper,48.16,7,22.1536
2284,Indiana,Technology,Phones,23.92,2,6.6976
2285,Indiana,Office Supplies,Appliances,60.69,7,16.3863
2286,Tennessee,Office Supplies,Paper,14.352,3,5.2026
2287,Virginia,Office Supplies,Appliances,35.04,2,12.264
2288,Ohio,Office Supplies,Appliances,17.48,5,1.311
2289,California,Office Supplies,Art,16.4,5,4.756
2290,Washington,Furniture,Tables,892.98,2,80.3682
2291,Georgia,Technology,Phones,287.97,3,77.7519
2292,Georgia,Furniture,Furnishings,595.38,6,297.69
2293,Georgia,Office Supplies,Paper,12.96,2,6.2208
2294,New York,Technology,Phones,4.95,1,1.3365
2295,Connecticut,Furniture,Furnishings,181.95,3,38.2095
2296,New York,Office Supplies,Paper,13.52,4,6.2192
2297,New York,Furniture,Furnishings,259.7,5,106.477
2298,New York,Technology,Phones,42.95,1,1.2885
2299,New York,Technology,Accessories,1399.93,7,601.9699
2300,New York,Technology,Phones,503.96,4,125.99
2301,Michigan,Office Supplies,Binders,12.72,3,6.36
2302,Michigan,Office Supplies,Binders,11.52,4,5.6448
2303,Georgia,Technology,Accessories,316,4,31.6
2304,Georgia,Furniture,Chairs,723.92,4,188.2192
2305,Georgia,Office Supplies,Paper,106.32,3,49.9704
2306,Illinois,Furniture,Bookcases,141.372,2,-14.1372
2307,Texas,Office Supplies,Paper,27.216,3,9.8658
2308,New York,Technology,Accessories,390.75,5,171.93
2309,Arizona,Furniture,Chairs,280.792,1,35.099
2310,Arizona,Office Supplies,Storage,68.448,4,7.7004
2311,Arizona,Office Supplies,Art,88.04,5,6.603
2312,Arizona,Office Supplies,Art,15.872,1,1.984
2313,Arizona,Office Supplies,Storage,215.592,3,-48.5082
2314,South Dakota,Office Supplies,Labels,14.62,2,6.8714
2315,South Dakota,Office Supplies,Appliances,416.32,2,112.4064
2316,South Dakota,Office Supplies,Binders,43,5,20.21
2317,South Dakota,Furniture,Chairs,182.94,3,27.441
2318,South Dakota,Office Supplies,Binders,60.83,7,30.415
2319,South Dakota,Technology,Accessories,389.97,3,132.5898
2320,Virginia,Office Supplies,Appliances,194.32,4,56.3528
2321,Washington,Technology,Accessories,265.93,7,63.8232
2322,Kentucky,Office Supplies,Binders,94.74,3,44.5278
2323,Kentucky,Office Supplies,Binders,60.64,4,27.8944
2324,Kentucky,Office Supplies,Binders,76.3,5,38.15
2325,Kentucky,Office Supplies,Binders,364.8,12,167.808
2326,New York,Office Supplies,Binders,79.872,3,29.952
2327,New York,Furniture,Bookcases,46.384,1,1.1596
2328,New York,Office Supplies,Paper,12.96,2,6.2208
2329,Colorado,Office Supplies,Envelopes,14.352,3,5.2026
2330,Pennsylvania,Furniture,Furnishings,547.136,4,-68.392
2331,California,Office Supplies,Storage,41.96,2,2.9372
2332,California,Office Supplies,Paper,41.7,5,20.85
2333,Indiana,Office Supplies,Paper,277.4,5,133.152
2334,Indiana,Office Supplies,Paper,5.78,1,2.8322
2335,Tennessee,Office Supplies,Appliances,69.216,6,11.2476
2336,Connecticut,Office Supplies,Envelopes,10.86,3,5.1042
2337,Connecticut,Office Supplies,Appliances,426.79,7,123.7691
2338,New York,Office Supplies,Paper,25.92,4,12.4416
2339,New York,Office Supplies,Paper,45.92,4,22.5008
2340,Ohio,Office Supplies,Art,10.72,2,1.742
2341,Georgia,Office Supplies,Art,41.86,7,10.465
2342,Massachusetts,Furniture,Furnishings,63.2,5,23.384
2343,Massachusetts,Technology,Accessories,113.97,3,27.3528
2344,Illinois,Office Supplies,Storage,123.552,3,-29.3436
2345,Wisconsin,Office Supplies,Appliances,490.32,9,137.2896
2346,Texas,Office Supplies,Paper,70.08,5,24.528
2347,Texas,Office Supplies,Binders,1.272,2,-2.1624
2348,Texas,Furniture,Tables,557.585,5,0
2349,California,Office Supplies,Binders,9.024,6,3.1584
2350,California,Office Supplies,Binders,69.456,2,22.5732
2351,California,Office Supplies,Paper,10.86,2,5.3214
